age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
29,11,0,4,0,0,0,0,411,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
47,10,0,2,0,0,0,1,149,2,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
34,4,0,2,0,1,0,0,1185,3,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
51,10,0,5,0,0,0,1,398,2,999,1,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
40,9,0,6,0,1,1,1,65,1,999,0,1,1.4,93.444,-36.1,4.967,5228.1,0
38,9,1,5,0,1,0,0,169,1,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
42,11,1,2,0,0,0,1,212,1,999,0,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
30,1,0,6,0,1,1,1,266,3,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
36,10,1,5,0,0,0,0,427,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
33,9,0,5,0,0,1,0,113,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,0
47,5,1,6,0,0,0,1,51,3,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
33,9,1,6,0,1,0,1,272,2,999,0,1,-1.1,94.199,-37.5,0.878,4963.6,1
30,10,0,4,0,1,0,1,22,3,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
54,9,1,5,0,0,0,0,66,2,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
47,9,1,4,0,0,0,1,164,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
32,6,0,6,0,1,0,1,58,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
32,11,1,4,0,1,0,1,297,2,999,0,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
38,7,1,4,0,1,0,0,26,1,999,2,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
38,6,0,5,0,0,0,1,74,2,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
38,0,1,1,0,1,0,1,27,10,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
53,11,1,5,0,1,0,1,118,7,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
26,1,0,4,0,1,0,0,112,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
27,11,1,4,0,0,0,0,169,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
38,9,0,6,0,0,0,1,103,1,999,0,1,-2.9,92.963,-40.8,1.099,5076.2,0
41,10,1,5,0,1,0,0,679,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
39,7,0,5,0,0,0,1,261,1,3,1,2,-3.4,92.37899999999999,-29.8,0.7879999999999999,5017.5,1
48,9,0,5,0,0,0,0,352,2,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
32,11,1,3,0,1,0,0,16,6,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
35,11,1,3,0,0,0,0,39,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
51,11,1,4,0,1,0,1,107,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
35,9,0,6,0,1,0,1,8,5,999,0,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
60,11,1,2,0,1,0,1,18,4,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
28,9,0,6,0,0,1,1,94,2,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
52,5,1,5,0,1,1,1,167,1,10,4,0,-2.9,92.20100000000001,-31.4,0.883,5076.2,1
35,11,1,4,0,0,0,0,497,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
27,9,0,6,0,0,0,1,134,1,3,1,2,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
34,6,1,5,0,0,0,1,481,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
36,11,1,2,0,0,1,1,217,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
28,11,1,4,0,0,0,0,140,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
32,9,1,6,0,1,1,0,175,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
49,11,0,3,0,0,0,1,1065,3,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
55,9,1,4,0,1,1,1,430,2,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
50,6,1,5,0,1,0,1,229,1,999,1,0,-3.0,92.713,-33.0,0.7170000000000001,5023.5,1
37,9,0,6,0,0,0,1,51,4,999,0,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
35,11,0,4,0,0,0,0,276,3,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
58,0,1,4,0,1,0,1,154,1,999,1,0,-3.0,92.713,-33.0,0.72,5023.5,1
32,8,1,6,0,0,0,1,95,5,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
35,3,0,4,0,1,1,0,145,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
35,6,0,7,0,1,0,1,213,4,999,0,1,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
26,9,0,5,0,0,0,1,136,3,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
47,11,1,7,0,1,0,1,225,4,999,1,0,-1.8,93.075,-47.1,1.423,5099.1,0
29,11,0,4,0,0,0,1,68,1,999,0,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
37,8,0,4,0,1,0,1,222,1,2,1,2,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
32,6,0,5,0,0,0,0,239,11,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
46,10,1,5,0,1,0,1,181,2,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
36,10,1,5,0,0,1,0,166,5,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
35,9,1,6,0,0,0,1,121,4,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,1
31,7,1,6,0,1,0,1,242,2,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
29,9,0,6,0,0,0,1,716,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
46,2,1,2,0,0,0,1,550,2,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
85,2,0,2,0,1,0,0,181,2,999,0,1,-3.4,92.431,-26.9,0.7390000000000001,5017.5,0
29,6,0,4,0,0,0,1,20,1,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
31,5,0,6,0,1,0,1,165,2,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
34,11,1,2,0,1,0,1,54,1,999,0,1,1.4,93.91799999999999,-42.7,4.958,5228.1,0
29,6,0,7,0,1,1,1,215,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
46,9,0,6,0,1,1,1,62,7,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
29,11,0,5,0,0,0,1,760,1,999,0,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
54,11,0,2,0,0,0,0,253,3,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
26,5,0,6,0,1,0,1,112,5,999,0,1,-1.1,94.76700000000001,-50.8,1.0390000000000001,4963.6,0
27,9,1,7,0,1,0,1,143,1,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
57,5,1,2,0,1,0,1,10,5,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
32,6,0,6,0,1,0,1,158,5,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
35,10,1,5,0,1,0,0,87,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
32,11,0,5,0,0,0,1,77,2,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
59,3,1,4,0,0,0,1,551,4,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
29,11,1,4,0,1,0,1,193,1,999,0,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
37,9,1,5,0,0,1,0,155,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
40,9,1,5,0,0,0,0,675,5,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
55,9,1,7,0,1,1,1,482,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
33,2,0,6,0,1,0,1,46,3,999,0,1,1.4,93.444,-36.1,4.967,5228.1,0
36,9,0,5,0,0,0,1,193,3,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
59,9,1,5,0,0,0,0,204,4,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
34,11,0,4,0,0,0,1,484,3,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
30,7,1,7,0,0,0,1,34,2,999,1,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
29,9,1,5,0,0,0,1,48,7,999,0,1,1.4,93.91799999999999,-42.7,4.958,5228.1,0
34,11,0,4,0,0,0,1,281,2,999,1,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
47,11,0,2,0,1,0,0,162,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
41,8,1,2,0,1,0,0,89,2,999,0,1,1.4,93.91799999999999,-42.7,4.959,5228.1,0
30,9,0,6,0,1,0,1,107,1,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,0
33,9,1,5,0,1,0,1,68,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
33,1,0,1,0,0,0,1,211,6,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
33,10,1,5,0,0,0,1,333,1,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
59,3,1,2,0,1,1,1,265,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
29,10,1,4,0,1,0,0,94,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
36,9,1,5,0,0,0,0,369,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
41,9,0,1,0,1,0,1,464,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
55,6,1,4,0,0,0,0,362,1,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
39,8,1,7,0,1,0,1,997,2,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
48,10,1,3,0,0,0,1,69,6,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
56,9,1,6,0,1,0,1,177,5,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
63,6,1,1,0,1,0,1,173,1,999,0,1,-2.9,92.20100000000001,-31.4,0.838,5076.2,0
50,7,1,4,0,0,0,1,287,1,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
42,11,1,3,0,1,0,0,454,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
43,1,1,6,0,0,0,0,114,1,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
32,9,1,6,0,1,1,1,51,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
28,11,0,4,0,0,0,1,218,1,999,0,1,-1.8,93.075,-47.1,1.392,5099.1,0
26,11,1,7,0,1,0,1,649,2,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
24,9,0,5,0,1,0,1,470,1,999,0,1,1.4,93.91799999999999,-42.7,4.958,5228.1,0
38,11,0,1,0,0,0,0,278,1,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
30,10,1,5,0,1,0,1,175,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
29,11,0,2,0,1,0,1,13,9,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
56,5,1,6,0,0,0,1,442,2,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
36,11,0,4,0,1,1,0,762,3,999,0,1,1.4,94.465,-41.8,4.955,5228.1,1
33,9,1,5,0,1,0,1,88,4,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
47,10,1,1,0,0,0,0,262,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
50,2,1,2,0,0,0,0,287,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
41,10,1,4,0,0,0,0,335,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
54,8,0,1,0,0,1,1,461,2,999,1,0,-1.8,93.075,-47.1,1.41,5099.1,0
32,11,1,4,0,0,0,0,108,3,999,0,1,-1.8,93.075,-47.1,1.479,5099.1,0
38,9,0,6,0,0,0,0,189,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
34,5,0,5,0,1,1,1,201,2,6,1,2,-0.1,93.2,-42.0,4.12,5195.8,0
34,11,1,4,0,0,0,1,192,3,999,0,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
55,9,1,1,0,1,1,1,591,3,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
31,7,1,6,0,0,0,1,201,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
43,6,1,7,0,1,0,0,225,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
59,1,1,2,0,1,0,1,458,9,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
53,6,1,6,0,0,0,1,758,2,999,2,0,-1.8,93.749,-34.6,0.64,5008.7,1
56,1,1,7,0,0,0,1,1551,1,999,2,0,-3.4,92.37899999999999,-29.8,0.762,5017.5,0
32,8,1,4,0,1,0,0,258,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
36,11,1,4,0,1,0,1,159,3,999,0,1,1.4,93.91799999999999,-42.7,4.958,5228.1,0
42,11,1,4,0,0,0,0,92,5,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
29,9,1,6,0,1,0,1,209,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
33,10,1,5,0,0,0,1,117,6,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
56,6,1,1,0,0,0,0,49,2,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
31,8,0,5,0,1,0,0,168,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
34,5,1,5,0,1,0,1,228,3,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
33,11,1,2,0,1,0,0,78,7,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
23,2,0,2,0,0,1,1,9,6,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
26,10,0,5,0,1,1,0,11,3,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
55,5,1,6,0,0,0,1,106,6,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
47,10,0,2,0,1,0,0,60,6,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
36,11,1,7,0,1,0,0,324,5,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
33,11,1,3,0,1,1,0,369,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
60,3,1,2,0,1,0,0,557,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
49,8,1,6,0,1,0,0,142,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
35,9,1,5,0,0,0,0,35,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
47,9,0,5,0,0,0,1,480,1,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
30,11,0,4,0,0,0,0,207,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
27,11,0,4,0,0,1,0,869,2,999,0,1,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
36,9,0,5,0,0,0,1,259,1,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
46,10,0,5,0,0,0,1,222,3,999,0,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
30,8,0,3,0,0,1,1,149,1,999,1,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
88,3,0,2,0,1,1,1,82,2,999,0,1,-1.8,92.84299999999999,-50.0,1.663,5099.1,0
45,10,0,5,0,0,0,0,166,12,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
30,9,1,6,0,1,1,1,82,6,999,0,1,-1.8,93.075,-47.1,1.483,5099.1,0
43,6,0,4,0,1,0,0,461,2,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
48,3,1,2,0,1,1,0,27,17,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
56,1,0,6,0,1,0,0,98,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
42,6,0,5,0,1,0,0,617,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
30,6,0,6,0,1,1,1,63,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
56,2,0,2,0,1,0,0,77,5,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
35,6,1,5,0,0,0,1,61,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
39,10,0,5,0,0,0,0,206,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
49,1,1,5,0,1,0,0,96,1,999,0,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
30,9,1,6,0,1,0,1,129,2,999,1,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
39,9,1,6,0,0,0,0,979,9,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
32,6,0,6,0,1,0,0,119,2,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
59,9,0,5,0,0,1,1,630,3,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
38,6,1,5,0,0,0,1,234,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
49,6,1,7,0,1,0,1,354,1,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
28,9,1,5,0,0,0,1,502,3,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
39,6,1,5,0,1,0,1,451,4,3,1,2,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
37,11,1,3,0,0,0,1,93,1,999,0,1,-3.4,92.431,-26.9,0.73,5017.5,0
51,10,1,4,0,1,0,0,250,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
31,11,1,2,0,0,1,0,241,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
59,6,0,4,0,1,0,1,142,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
46,9,0,6,0,1,0,0,304,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
36,11,1,4,0,0,0,0,296,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
28,5,0,6,0,0,0,0,651,5,999,0,1,1.4,94.465,-41.8,4.958,5228.1,1
31,9,1,6,0,1,0,0,102,4,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
26,10,0,5,0,1,0,0,188,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
36,11,0,4,0,1,0,1,221,8,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
50,8,1,6,0,1,0,1,57,3,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
41,1,1,4,0,1,0,1,263,1,999,0,1,-1.8,93.075,-47.1,1.466,5099.1,0
50,7,1,7,0,0,0,1,73,7,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,0
32,11,0,5,0,0,1,1,204,3,999,0,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
56,7,1,6,0,0,0,1,83,3,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
42,9,1,5,0,1,0,1,111,1,999,0,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
38,6,1,7,0,0,0,0,407,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
36,9,0,6,0,0,0,0,12,5,999,0,1,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
45,11,1,3,0,1,0,0,134,8,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
52,3,1,2,0,0,0,1,143,4,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
55,6,1,6,0,0,0,0,126,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
38,7,0,6,0,0,0,0,238,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
71,3,1,2,0,1,1,1,120,1,6,1,2,-3.4,92.431,-26.9,0.728,5017.5,0
22,10,0,2,0,0,0,0,91,1,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
30,9,0,6,0,0,0,1,331,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,1
78,3,1,5,0,1,0,1,754,2,3,2,0,-1.8,92.89299999999999,-46.2,1.264,5099.1,0
30,9,0,6,0,1,0,1,589,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
51,11,1,3,0,1,0,1,89,2,999,0,1,-1.8,93.075,-47.1,1.3719999999999999,5099.1,0
35,5,0,6,0,0,0,1,123,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
26,4,0,1,0,1,0,1,92,2,999,0,1,-3.4,92.649,-30.1,0.716,5017.5,0
34,10,1,5,0,0,0,0,9,14,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
49,5,1,6,0,1,0,1,87,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
50,11,0,2,0,0,0,1,150,5,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
51,8,1,6,0,0,0,0,98,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
57,3,1,6,0,1,0,1,187,1,999,1,0,-2.9,92.20100000000001,-31.4,0.8340000000000001,5076.2,0
33,9,0,6,0,1,0,1,76,2,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
35,9,1,6,0,0,0,0,41,3,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
37,9,0,5,0,0,0,1,609,2,7,3,2,-1.7,94.215,-40.3,0.782,4991.6,1
39,9,0,6,0,1,0,1,514,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
39,10,1,5,0,0,0,0,919,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
20,4,0,5,0,0,0,1,187,2,999,0,1,-3.4,92.649,-30.1,0.715,5017.5,0
55,11,1,7,0,1,0,0,530,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
27,4,0,7,0,0,0,0,72,1,999,0,1,-0.1,93.2,-42.0,4.245,5195.8,0
33,9,1,5,0,0,0,1,595,2,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
24,11,1,4,0,1,0,0,226,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
39,5,1,6,0,0,0,1,168,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
55,11,1,4,0,1,1,1,142,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
35,0,1,4,0,0,0,0,108,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
55,3,0,2,0,0,0,1,526,4,999,1,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,1
42,7,1,5,0,0,0,0,83,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
50,7,0,6,0,0,0,1,59,4,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
39,5,1,6,0,1,0,1,53,1,999,0,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
40,10,0,5,0,0,0,1,197,1,999,0,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
51,10,0,5,0,0,0,0,329,3,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
59,3,0,6,0,0,0,0,253,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
54,6,1,5,0,0,0,1,58,3,999,2,0,-1.8,93.075,-47.1,1.405,5099.1,0
42,5,1,6,0,1,0,1,109,5,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
33,6,0,7,0,1,1,1,679,1,999,0,1,1.4,93.444,-36.1,4.97,5228.1,0
26,9,0,2,0,1,1,0,68,6,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
27,5,1,6,0,0,0,1,54,1,999,0,1,-1.8,93.075,-47.1,1.392,5099.1,0
30,6,0,5,0,1,0,1,230,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
42,7,1,5,0,1,0,1,77,3,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
53,1,1,6,0,0,0,1,126,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
36,5,1,6,0,0,0,1,331,1,6,4,0,-1.1,94.199,-37.5,0.8759999999999999,4963.6,1
29,5,0,6,0,1,0,1,139,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
45,10,1,7,0,0,0,1,133,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
35,10,0,4,0,0,0,1,102,5,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
33,11,1,5,0,1,0,1,494,1,999,0,1,-1.8,92.84299999999999,-50.0,1.51,5099.1,0
38,9,1,6,0,1,0,1,19,11,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
29,11,1,3,0,0,1,0,168,3,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
32,9,1,5,0,1,1,0,24,1,999,2,0,-1.8,93.075,-47.1,1.405,5099.1,0
34,6,1,7,0,0,0,1,35,3,999,0,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
36,11,1,5,0,1,0,1,234,1,999,0,1,-0.2,92.756,-45.9,3.3289999999999997,5176.3,0
51,5,1,6,0,0,0,0,16,17,999,0,1,1.4,94.465,-41.8,4.962,5228.1,0
34,11,1,2,0,0,1,0,23,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
50,6,1,6,0,1,1,1,1353,2,999,0,1,-3.4,92.37899999999999,-29.8,0.7490000000000001,5017.5,0
54,11,1,2,0,0,0,1,65,6,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
53,5,1,6,0,0,0,1,88,4,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
52,11,1,5,0,0,0,1,57,1,999,0,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
71,3,1,5,0,0,0,1,363,1,999,0,1,-1.1,94.199,-37.5,0.879,4963.6,1
52,3,1,6,0,1,1,0,215,3,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
53,6,1,7,0,0,0,0,332,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
36,9,0,6,0,1,0,1,287,2,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
43,9,1,5,0,1,0,0,67,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
31,6,0,7,0,0,0,1,122,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
58,9,0,6,0,0,0,0,1234,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
46,6,1,6,0,0,0,1,124,3,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,0
38,11,1,3,0,0,0,1,456,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
34,9,1,6,0,0,0,1,329,1,999,0,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
37,10,1,5,0,1,0,0,58,3,999,0,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
40,7,0,6,0,0,1,1,54,4,999,0,1,-2.9,92.963,-40.8,1.244,5076.2,0
42,11,0,5,0,0,0,0,256,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
40,6,0,5,0,0,0,1,85,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
